-181.184, -59.547, 15.511, 23.050
-181.181, -60.066, 15.566, 23.083
-181.177, -60.586, 15.617, 23.116
-181.174, -61.108, 15.666, 23.149
-181.171, -61.631, 15.717, 23.182
-181.167, -62.157, 15.771, 23.215
-181.164, -62.684, 15.826, 23.248
-181.160, -63.213, 15.879, 23.281
-181.157, -63.743, 15.928, 23.314
-181.154, -64.275, 15.979, 23.347
-181.151, -64.809, 16.033, 23.380
-181.147, -65.345, 16.090, 23.413
-181.144, -65.883, 16.145, 23.446
-181.141, -66.422, 16.196, 23.479
-181.138, -66.964, 16.247, 23.512
-181.135, -67.507, 16.301, 23.545
-181.131, -68.051, 16.358, 23.578
-181.128, -68.598, 16.413, 23.611
-181.124, -69.146, 16.466, 23.644
-181.121, -69.697, 16.519, 23.677
-181.117, -70.249, 16.575, 23.710
-181.113, -70.803, 16.633, 23.743
-181.110, -71.359, 16.689, 23.776
-181.106, -71.916, 16.742, 23.809
-181.102, -72.476, 16.795, 23.842
-181.098, -73.037, 16.851, 23.875
-181.094, -73.600, 16.909, 23.908
-181.090, -74.165, 16.967, 23.941
-181.086, -74.732, 17.022, 23.974
-181.083, -75.301, 17.078, 24.007
-181.079, -75.872, 17.135, 24.040
-181.075, -76.444, 17.194, 24.073
-181.071, -77.019, 17.252, 24.106
-181.067, -77.596, 17.309, 24.139
-181.064, -78.174, 17.365, 24.172
-181.060, -78.754, 17.423, 24.205
-181.056, -79.336, 17.482, 24.238
-181.052, -79.921, 17.541, 24.271
-181.049, -80.507, 17.600, 24.304
-181.045, -81.095, 17.657, 24.337
-181.040, -81.685, 17.717, 24.370
-181.036, -82.277, 17.778, 24.403
-181.032, -82.871, 17.839, 24.436
-181.028, -83.467, 17.897, 24.469
-181.024, -84.065, 17.955, 24.502
-181.020, -84.665, 18.014, 24.535
-181.015, -85.268, 18.075, 24.568
-181.011, -85.872, 18.137, 24.601
-181.007, -86.478, 18.199, 24.634
-181.002, -87.086, 18.257, 24.667
-180.998, -87.696, 18.307, 24.700
-180.993, -88.307, 18.336, 24.733
-180.988, -88.917, 18.324, 24.766
-180.984, -89.526, 18.268, 24.799
-180.979, -90.132, 18.179, 24.832
-180.975, -90.734, 18.068, 24.865
-180.971, -91.332, 17.947, 24.898
-180.966, -91.926, 17.825, 24.931
-180.962, -92.516, 17.712, 24.964
-180.958, -93.103, 17.612, 24.997
-180.953, -93.687, 17.524, 25.030
-180.949, -94.269, 17.449, 25.063
-180.944, -94.848, 17.386, 25.096
-180.940, -95.426, 17.333, 25.129
-180.935, -96.003, 17.292, 25.162
-180.931, -96.579, 17.261, 25.195
-180.926, -97.154, 17.239, 25.228
-180.921, -97.728, 17.226, 25.261
-180.917, -98.303, 17.222, 25.294
-180.912, -98.877, 17.225, 25.327
-180.907, -99.452, 17.235, 25.360
-180.903, -100.027, 17.251, 25.393
-180.898, -100.603, 17.272, 25.426
-180.894, -101.180, 17.292, 25.459
-180.889, -101.757, 17.307, 25.492
-180.884, -102.335, 17.318, 25.525
-180.880, -102.912, 17.332, 25.558
-180.875, -103.491, 17.351, 25.591
-180.870, -104.070, 17.370, 25.624
-180.865, -104.649, 17.380, 25.657
-180.860, -105.229, 17.383, 25.690
-180.855, -105.808, 17.387, 25.723
-180.850, -106.388, 17.397, 25.756
-180.844, -106.969, 17.412, 25.789
-180.839, -107.549, 17.417, 25.822
-180.834, -108.129, 17.404, 25.855
-180.829, -108.709, 17.385, 25.888
-180.824, -109.288, 17.369, 25.921
-180.819, -109.866, 17.363, 25.954
-180.814, -110.445, 17.362, 25.987
-180.809, -111.024, 17.357, 26.020
-180.804, -111.602, 17.337, 26.053
-180.799, -112.179, 17.306, 26.086
-180.794, -112.754, 17.274, 26.119
-180.789, -113.329, 17.250, 26.152
-180.784, -113.904, 17.233, 26.185
-180.779, -114.478, 17.218, 26.218
-180.774, -115.051, 17.188, 26.251
-180.769, -115.622, 17.142, 26.284
-180.764, -116.192, 17.088, 26.317
-180.760, -116.760, 17.040, 26.350
-180.755, -117.327, 17.002, 26.383
-180.750, -117.893, 16.973, 26.416
-180.746, -118.458, 16.946, 26.449
-180.741, -119.022, 16.907, 26.482
-180.736, -119.584, 16.850, 26.515
-180.731, -120.143, 16.786, 26.548
-180.726, -120.701, 16.726, 26.581
-180.721, -121.257, 16.677, 26.614
-180.717, -121.812, 16.639, 26.647
-180.712, -122.366, 16.609, 26.680
-180.707, -122.919, 16.572, 26.713
-180.702, -123.470, 16.517, 26.746
-180.696, -124.018, 16.455, 26.779
-180.691, -124.565, 16.397, 26.812
-180.686, -125.111, 16.350, 26.845
-180.681, -125.655, 16.314, 26.878
-180.676, -126.198, 16.285, 26.911
-180.671, -126.740, 16.249, 26.944
-180.666, -127.280, 16.195, 26.977
-180.661, -127.818, 16.133, 27.010
-180.656, -128.354, 16.075, 27.043
-180.651, -128.889, 16.028, 27.076
-180.646, -129.422, 15.992, 27.109
-180.641, -129.955, 15.966, 27.142
-180.636, -130.486, 15.940, 27.175
-180.631, -131.017, 15.903, 27.208
-180.626, -131.546, 15.860, 27.241
-180.621, -132.074, 15.819, 27.274
-180.615, -132.600, 15.789, 27.307
-180.610, -133.126, 15.769, 27.340
-180.605, -133.651, 15.751, 27.373
-180.599, -134.176, 15.723, 27.406
-180.594, -134.699, 15.684, 27.439
-180.589, -135.221, 15.645, 27.472
-180.583, -135.741, 15.616, 27.505
-180.578, -136.262, 15.597, 27.538
-180.572, -136.781, 15.586, 27.571
-180.567, -137.301, 15.571, 27.604
-180.562, -137.819, 15.544, 27.637
-180.557, -138.336, 15.513, 27.670
-180.551, -138.853, 15.489, 27.703
-180.546, -139.369, 15.475, 27.736
-180.540, -139.885, 15.469, 27.769
-180.535, -140.400, 15.457, 27.802
-180.530, -140.915, 15.432, 27.835
-180.524, -141.429, 15.404, 27.868
-180.519, -141.941, 15.383, 27.901
-180.514, -142.454, 15.373, 27.934
-180.508, -142.966, 15.369, 27.967
-180.503, -143.479, 15.359, 28.000
-180.497, -143.990, 15.334, 28.033
-180.492, -144.500, 15.304, 28.066
-180.486, -145.010, 15.281, 28.099
-180.481, -145.519, 15.268, 28.132
-180.475, -146.028, 15.263, 28.165
-180.469, -146.536, 15.254, 28.198
-180.463, -147.044, 15.234, 28.231
-180.458, -147.551, 15.207, 28.264
-180.452, -148.057, 15.183, 28.297
-180.446, -148.563, 15.170, 28.330
-180.440, -149.069, 15.165, 28.363
-180.434, -149.574, 15.154, 28.396
-180.428, -150.079, 15.129, 28.429
-180.422, -150.582, 15.096, 28.462
-180.416, -151.084, 15.066, 28.495
-180.411, -151.586, 15.048, 28.528
-180.405, -152.087, 15.037, 28.561
-180.399, -152.588, 15.025, 28.594
-180.393, -153.088, 15.001, 28.627
-180.387, -153.587, 14.968, 28.660
-180.381, -154.085, 14.935, 28.693
-180.375, -154.583, 14.912, 28.726
-180.369, -155.079, 14.899, 28.759
-180.363, -155.576, 14.886, 28.792
-180.357, -156.071, 14.860, 28.825
-180.351, -156.565, 14.821, 28.858
-180.345, -157.058, 14.778, 28.891
-180.339, -157.550, 14.744, 28.924
-180.333, -158.041, 14.722, 28.957
-180.327, -158.531, 14.708, 28.990
-180.321, -159.021, 14.691, 29.023
-180.315, -159.510, 14.661, 29.056
-180.309, -159.997, 14.620, 29.089
-180.303, -160.484, 14.582, 29.122
-180.296, -160.969, 14.554, 29.155
-180.290, -161.453, 14.537, 29.188
-180.284, -161.938, 14.525, 29.221
-180.278, -162.421, 14.502, 29.254
-180.272, -162.904, 14.459, 29.287
-180.265, -163.384, 14.409, 29.320
-180.259, -163.863, 14.362, 29.353
-180.253, -164.341, 14.328, 29.386
-180.247, -164.818, 14.306, 29.419
-180.240, -165.294, 14.292, 29.452
-180.234, -165.770, 14.277, 29.485
-180.227, -166.246, 14.248, 29.518
-180.221, -166.720, 14.211, 29.551
-180.214, -167.192, 14.176, 29.584
-180.208, -167.664, 14.153, 29.617
-180.201, -168.136, 14.139, 29.650
-180.194, -168.607, 14.128, 29.683
-180.188, -169.077, 14.105, 29.716
-180.181, -169.546, 14.068, 29.749
-180.174, -170.014, 14.027, 29.782
-180.167, -170.481, 13.996, 29.815
-180.160, -170.947, 13.977, 29.848
-180.153, -171.412, 13.966, 29.881
-180.146, -171.878, 13.954, 29.914
-180.139, -172.342, 13.930, 29.947
-180.132, -172.806, 13.897, 29.980
-180.125, -173.268, 13.866, 30.013
-180.118, -173.730, 13.845, 30.046
-180.111, -174.191, 13.836, 30.079
-180.104, -174.652, 13.829, 30.112
-180.096, -175.113, 13.810, 30.145
-180.089, -175.572, 13.774, 30.178
-180.081, -176.030, 13.732, 30.211
-180.074, -176.487, 13.697, 30.244
-180.066, -176.942, 13.674, 30.277
-180.057, -177.398, 13.663, 30.310
-180.049, -177.853, 13.661, 30.343
-180.039, -178.309, 13.649, 30.376
-180.030, -178.763, 13.618, 30.409
-180.020, -179.215, 13.578, 30.442
-180.009, -179.667, 13.542, 30.475
-179.997, -180.117, 13.517, 30.508
-179.985, -180.567, 13.506, 30.541
-179.971, -181.017, 13.502, 30.574
-179.956, -181.467, 13.494, 30.607
-179.941, -181.916, 13.470, 30.640
-179.924, -182.364, 13.438, 30.673
-179.905, -182.811, 13.410, 30.706
-179.886, -183.257, 13.393, 30.739
-179.865, -183.703, 13.387, 30.772
-179.842, -184.148, 13.384, 30.805
-179.818, -184.594, 13.367, 30.838
-179.792, -185.037, 13.335, 30.871
-179.765, -185.480, 13.299, 30.904
-179.736, -185.922, 13.270, 30.937
-179.705, -186.362, 13.254, 30.970
-179.673, -186.803, 13.248, 31.003
-179.638, -187.243, 13.242, 31.036
-179.601, -187.682, 13.223, 31.069
-179.563, -188.120, 13.191, 31.102
-179.522, -188.557, 13.157, 31.135
-179.480, -188.993, 13.131, 31.168
-179.435, -189.428, 13.118, 31.201
-179.389, -189.863, 13.115, 31.234
-179.340, -190.297, 13.106, 31.267
-179.289, -190.730, 13.079, 31.300
-179.235, -191.161, 13.043, 31.333
-179.179, -191.592, 13.009, 31.366
-179.122, -192.021, 12.988, 31.399
-179.062, -192.449, 12.977, 31.432
-178.999, -192.877, 12.975, 31.465
-178.934, -193.304, 12.962, 31.498
-178.867, -193.730, 12.928, 31.531
-178.798, -194.154, 12.882, 31.564
-178.726, -194.576, 12.837, 31.597
-178.652, -194.996, 12.804, 31.630
-178.576, -195.415, 12.784, 31.663
-178.498, -195.834, 12.775, 31.696
-178.416, -196.252, 12.769, 31.729
-178.333, -196.668, 12.754, 31.762
-178.246, -197.084, 12.738, 31.795
-178.157, -197.499, 12.732, 31.828
-178.065, -197.914, 12.736, 31.861
-177.971, -198.328, 12.751, 31.894
-177.874, -198.742, 12.776, 31.927
-177.774, -199.157, 12.806, 31.960
-177.672, -199.573, 12.845, 31.993
-177.566, -199.989, 12.888, 32.026
-177.458, -200.407, 12.937, 32.059
-177.346, -200.825, 12.991, 32.092
-177.232, -201.244, 13.050, 32.125
-177.114, -201.665, 13.112, 32.158
-176.994, -202.087, 13.178, 32.191
-176.871, -202.511, 13.247, 32.224
-176.745, -202.936, 13.318, 32.257
-176.616, -203.363, 13.393, 32.290
-176.484, -203.792, 13.469, 32.323
-176.348, -204.222, 13.547, 32.356
-176.210, -204.654, 13.624, 32.389
-176.068, -205.088, 13.701, 32.422
-175.923, -205.523, 13.775, 32.455
-175.775, -205.959, 13.848, 32.488
-175.624, -206.398, 13.921, 32.521
-175.470, -206.837, 13.997, 32.554
-175.314, -207.279, 14.073, 32.587
-175.154, -207.722, 14.140, 32.620
-174.991, -208.166, 14.199, 32.653
-174.826, -208.611, 14.259, 32.686
-174.658, -209.057, 14.322, 32.719
-174.487, -209.504, 14.387, 32.752
-174.314, -209.953, 14.456, 32.785
-174.137, -210.403, 14.522, 32.818
-173.958, -210.854, 14.580, 32.851
-173.776, -211.306, 14.635, 32.884
-173.592, -211.759, 14.691, 32.917
-173.405, -212.213, 14.750, 32.950
-173.216, -212.668, 14.807, 32.983
-173.024, -213.124, 14.859, 33.016
-172.829, -213.581, 14.908, 33.049
-172.632, -214.038, 14.958, 33.082
-172.433, -214.497, 15.010, 33.115
-172.231, -214.956, 15.061, 33.148
-172.027, -215.416, 15.105, 33.181
-171.821, -215.876, 15.145, 33.214
-171.613, -216.337, 15.187, 33.247
-171.402, -216.798, 15.232, 33.280
-171.189, -217.260, 15.278, 33.313
-170.974, -217.723, 15.318, 33.346
-170.758, -218.186, 15.354, 33.379
-170.539, -218.649, 15.391, 33.412
-170.318, -219.113, 15.434, 33.445
-170.095, -219.578, 15.478, 33.478
-169.870, -220.043, 15.515, 33.511
-169.643, -220.509, 15.548, 33.544
-169.414, -220.975, 15.580, 33.577
-169.184, -221.441, 15.618, 33.610
-168.951, -221.908, 15.659, 33.643
-168.717, -222.375, 15.701, 33.676
-168.481, -222.843, 15.738, 33.709
-168.243, -223.312, 15.770, 33.742
-168.003, -223.780, 15.806, 33.775
-167.762, -224.250, 15.846, 33.808
-167.519, -224.720, 15.890, 33.841
-167.274, -225.191, 15.933, 33.874
-167.027, -225.662, 15.974, 33.907
-166.779, -226.134, 16.015, 33.940
-166.529, -226.607, 16.058, 33.973
-166.277, -227.081, 16.105, 34.006
-166.024, -227.555, 16.153, 34.039
-165.769, -228.031, 16.198, 34.072
-165.512, -228.507, 16.242, 34.105
-165.254, -228.984, 16.289, 34.138
-164.994, -229.463, 16.340, 34.171
-164.732, -229.942, 16.392, 34.204
-164.468, -230.422, 16.444, 34.237
-164.203, -230.903, 16.495, 34.270
-163.937, -231.386, 16.548, 34.303
-163.668, -231.869, 16.604, 34.336
-163.399, -232.354, 16.660, 34.369
-163.127, -232.840, 16.716, 34.402
-162.854, -233.328, 16.774, 34.435
-162.579, -233.816, 16.832, 34.468
-162.302, -234.307, 16.892, 34.501
-162.024, -234.798, 16.953, 34.534
-161.745, -235.291, 17.015, 34.567
-161.463, -235.785, 17.076, 34.600
-161.181, -236.281, 17.137, 34.633
-160.896, -236.778, 17.198, 34.666
-160.610, -237.277, 17.262, 34.699
-160.323, -237.778, 17.327, 34.732
-160.034, -238.280, 17.393, 34.765
-159.744, -238.783, 17.458, 34.798
-159.452, -239.289, 17.522, 34.831
-159.158, -239.796, 17.587, 34.864
-158.864, -240.305, 17.654, 34.897
-158.567, -240.815, 17.721, 34.930
-158.270, -241.327, 17.788, 34.963
-157.971, -241.842, 17.855, 34.996
-157.671, -242.358, 17.922, 35.029
-157.370, -242.876, 17.989, 35.062
-157.067, -243.395, 18.057, 35.095
-156.764, -243.917, 18.124, 35.128
-156.459, -244.441, 18.191, 35.161
-156.153, -244.966, 18.258, 35.194
-155.847, -245.494, 18.326, 35.227
-155.539, -246.024, 18.393, 35.260
-155.231, -246.556, 18.459, 35.293
-154.922, -247.090, 18.526, 35.326
-154.612, -247.626, 18.593, 35.359
-154.302, -248.165, 18.659, 35.392
-153.991, -248.705, 18.723, 35.425
-153.681, -249.248, 18.788, 35.458
-153.370, -249.794, 18.854, 35.491
-153.058, -250.342, 18.920, 35.524
-152.748, -250.893, 18.985, 35.557
-152.437, -251.446, 19.049, 35.590
-152.127, -252.002, 19.112, 35.623
-151.817, -252.560, 19.175, 35.656
-151.507, -253.121, 19.225, 35.689
-151.200, -253.683, 19.250, 35.722
-150.894, -254.247, 19.234, 35.755
-150.591, -254.809, 19.174, 35.788
-150.292, -255.371, 19.085, 35.821
-149.997, -255.930, 18.979, 35.854
-149.705, -256.487, 18.867, 35.887
-149.418, -257.042, 18.758, 35.920
-149.134, -257.595, 18.660, 35.953
-148.855, -258.147, 18.573, 35.986
-148.579, -258.699, 18.498, 36.019
-148.307, -259.249, 18.434, 36.052
-148.038, -259.800, 18.380, 36.085
-147.773, -260.351, 18.336, 36.118
-147.512, -260.902, 18.300, 36.151
-147.253, -261.454, 18.274, 36.184
-146.999, -262.007, 18.255, 36.217
-146.747, -262.561, 18.244, 36.250
-146.499, -263.116, 18.240, 36.283
-146.254, -263.673, 18.243, 36.316
-146.012, -264.232, 18.251, 36.349
-145.773, -264.792, 18.265, 36.382
-145.537, -265.354, 18.284, 36.415
-145.305, -265.918, 18.307, 36.448
-145.075, -266.485, 18.335, 36.481
-144.848, -267.053, 18.367, 36.514
-144.624, -267.624, 18.402, 36.547
-144.403, -268.198, 18.440, 36.580
-144.185, -268.774, 18.482, 36.613
-143.970, -269.352, 18.527, 36.646
-143.757, -269.934, 18.574, 36.679
-143.547, -270.518, 18.624, 36.712
-143.340, -271.104, 18.675, 36.745
-143.135, -271.694, 18.730, 36.778
-142.933, -272.286, 18.785, 36.811
-142.734, -272.882, 18.844, 36.844
-142.537, -273.480, 18.903, 36.877
-142.343, -274.081, 18.963, 36.910
-142.151, -274.685, 19.026, 36.943
-141.962, -275.292, 19.090, 36.976
-141.776, -275.903, 19.154, 37.009
-141.592, -276.516, 19.219, 37.042
-141.411, -277.132, 19.282, 37.075
-141.233, -277.751, 19.334, 37.108
-141.058, -278.372, 19.377, 37.141
-140.886, -278.996, 19.417, 37.174
-140.716, -279.621, 19.460, 37.207
-140.549, -280.249, 19.498, 37.240
-140.386, -280.879, 19.524, 37.273
-140.226, -281.509, 19.536, 37.306
-140.068, -282.141, 19.541, 37.339
-139.915, -282.774, 19.549, 37.372
-139.764, -283.408, 19.561, 37.405
-139.616, -284.042, 19.562, 37.438
-139.472, -284.677, 19.544, 37.471
-139.332, -285.312, 19.509, 37.504
-139.195, -285.946, 19.470, 37.537
-139.062, -286.580, 19.434, 37.570
-138.932, -287.213, 19.407, 37.603
-138.805, -287.846, 19.384, 37.636
-138.682, -288.480, 19.350, 37.669
-138.563, -289.112, 19.292, 37.702
-138.447, -289.742, 19.216, 37.735
-138.335, -290.369, 19.132, 37.768
-138.226, -290.995, 19.051, 37.801
-138.121, -291.619, 18.979, 37.834
-138.019, -292.241, 18.917, 37.867
-137.921, -292.862, 18.863, 37.900
-137.826, -293.482, 18.802, 37.933
-137.734, -294.100, 18.721, 37.966
-137.646, -294.715, 18.627, 37.999
-137.562, -295.327, 18.530, 38.032
-137.480, -295.936, 18.440, 38.065
-137.402, -296.544, 18.360, 38.098
-137.327, -297.149, 18.292, 38.131
-137.256, -297.753, 18.229, 38.164
-137.187, -298.355, 18.159, 38.197
-137.122, -298.954, 18.073, 38.230
-137.060, -299.551, 17.981, 38.263
-137.001, -300.145, 17.893, 38.296
-136.945, -300.736, 17.816, 38.329
-136.893, -301.326, 17.751, 38.362
-136.843, -301.914, 17.694, 38.395
-136.796, -302.501, 17.637, 38.428
-136.752, -303.086, 17.573, 38.461
-136.712, -303.668, 17.505, 38.494
-136.673, -304.249, 17.444, 38.527
-136.638, -304.828, 17.393, 38.560
-136.608, -305.406, 17.348, 38.593
-136.583, -305.983, 17.304, 38.626
-136.562, -306.558, 17.259, 38.659
-136.546, -307.132, 17.214, 38.692
-136.533, -307.704, 17.177, 38.725
-136.526, -308.276, 17.147, 38.758
-136.523, -308.847, 17.118, 38.791
-136.524, -309.417, 17.084, 38.824
-136.530, -309.985, 17.050, 38.857
-136.540, -310.553, 17.024, 38.890
-136.554, -311.120, 17.007, 38.923
-136.573, -311.686, 16.991, 38.956
-136.596, -312.252, 16.971, 38.989
-136.623, -312.816, 16.947, 39.022
-136.654, -313.380, 16.928, 39.055
-136.689, -313.943, 16.918, 39.088
-136.728, -314.505, 16.913, 39.121
-136.771, -315.067, 16.906, 39.154
-136.814, -315.629, 16.892, 39.187
-136.857, -316.190, 16.878, 39.220
-136.902, -316.751, 16.872, 39.253
-136.948, -317.312, 16.873, 39.286
-136.995, -317.872, 16.872, 39.319
-137.044, -318.432, 16.863, 39.352
-137.093, -318.992, 16.850, 39.385
-137.144, -319.551, 16.841, 39.418
-137.196, -320.110, 16.841, 39.451
-137.249, -320.669, 16.845, 39.484
-137.304, -321.228, 16.842, 39.517
-137.360, -321.786, 16.827, 39.550
-137.419, -322.344, 16.808, 39.583
-137.479, -322.900, 16.797, 39.616
-137.542, -323.456, 16.794, 39.649
-137.607, -324.012, 16.796, 39.682
-137.674, -324.568, 16.790, 39.715
-137.745, -325.123, 16.770, 39.748
-137.818, -325.676, 16.748, 39.781
-137.894, -326.229, 16.731, 39.814
-137.974, -326.780, 16.724, 39.847
-138.057, -327.331, 16.722, 39.880
-138.143, -327.882, 16.711, 39.913
-138.232, -328.431, 16.684, 39.946
-138.325, -328.978, 16.652, 39.979
-138.421, -329.524, 16.624, 40.012
-138.521, -330.068, 16.604, 40.045
-138.625, -330.611, 16.592, 40.078
-138.733, -331.153, 16.577, 40.111
-138.844, -331.694, 16.551, 40.144
-138.959, -332.232, 16.515, 40.177
-139.078, -332.768, 16.481, 40.210
-139.200, -333.303, 16.455, 40.243
-139.328, -333.836, 16.436, 40.276
-139.459, -334.367, 16.418, 40.309
-139.594, -334.896, 16.387, 40.342
-139.733, -335.423, 16.345, 40.375
-139.876, -335.947, 16.302, 40.408
-140.022, -336.469, 16.268, 40.441
-140.173, -336.989, 16.243, 40.474
-140.327, -337.508, 16.224, 40.507
-140.485, -338.024, 16.194, 40.540
-140.647, -338.537, 16.144, 40.573
-140.812, -339.047, 16.085, 40.606
-140.980, -339.554, 16.026, 40.639
-141.151, -340.059, 15.978, 40.672
-141.326, -340.560, 15.940, 40.705
-141.504, -341.060, 15.913, 40.738
-141.686, -341.558, 15.893, 40.771
-141.870, -342.054, 15.866, 40.804
-142.057, -342.547, 15.822, 40.837
-142.247, -343.037, 15.772, 40.870
-142.439, -343.525, 15.725, 40.903
-142.634, -344.010, 15.689, 40.936
-142.831, -344.494, 15.664, 40.969
-143.031, -344.976, 15.646, 41.002
-143.233, -345.456, 15.624, 41.035
-143.438, -345.934, 15.584, 41.068
-143.643, -346.409, 15.537, 41.101
-143.851, -346.882, 15.494, 41.134
-144.060, -347.354, 15.461, 41.167
-144.271, -347.823, 15.440, 41.200
-144.484, -348.291, 15.425, 41.233
-144.699, -348.758, 15.404, 41.266
-144.914, -349.223, 15.365, 41.299
-145.131, -349.686, 15.320, 41.332
-145.349, -350.146, 15.280, 41.365
-145.567, -350.606, 15.251, 41.398
-145.787, -351.063, 15.233, 41.431
-146.008, -351.521, 15.225, 41.464
-146.230, -351.977, 15.226, 41.497
-146.453, -352.434, 15.236, 41.530
-146.677, -352.890, 15.253, 41.563
-146.903, -353.347, 15.277, 41.596
-147.129, -353.804, 15.307, 41.629
-147.357, -354.262, 15.342, 41.662
-147.587, -354.720, 15.382, 41.695
-147.817, -355.180, 15.427, 41.728
-148.049, -355.641, 15.476, 41.761
-148.283, -356.103, 15.528, 41.794
-148.517, -356.566, 15.584, 41.827
-148.753, -357.031, 15.643, 41.860
-148.991, -357.498, 15.704, 41.893
-149.230, -357.966, 15.768, 41.926
-149.470, -358.435, 15.835, 41.959
-149.711, -358.907, 15.903, 41.992
-149.955, -359.380, 15.973, 42.025
-150.199, -359.856, 16.045, 42.058
-150.445, -360.333, 16.118, 42.091
-150.693, -360.812, 16.193, 42.124
-150.942, -361.293, 16.269, 42.157
-151.193, -361.777, 16.347, 42.190
-151.445, -362.262, 16.425, 42.223
-151.698, -362.750, 16.504, 42.256
-151.954, -363.240, 16.585, 42.289
-152.210, -363.732, 16.666, 42.322
-152.469, -364.226, 16.747, 42.355
-152.728, -364.723, 16.830, 42.388
-152.990, -365.222, 16.912, 42.421
-153.253, -365.723, 16.996, 42.454
-153.517, -366.226, 17.080, 42.487
-153.783, -366.732, 17.164, 42.520
-154.051, -367.241, 17.249, 42.553
-154.320, -367.751, 17.334, 42.586
-154.590, -368.264, 17.419, 42.619
-154.862, -368.780, 17.504, 42.652
-155.136, -369.298, 17.590, 42.685
-155.411, -369.818, 17.676, 42.718
-155.687, -370.341, 17.762, 42.751
-155.965, -370.867, 17.848, 42.784
-156.244, -371.394, 17.934, 42.817
-156.525, -371.925, 18.021, 42.850
-156.807, -372.458, 18.107, 42.883
-157.090, -372.993, 18.194, 42.916
-157.375, -373.531, 18.280, 42.949
-157.661, -374.072, 18.366, 42.982
-157.948, -374.615, 18.453, 43.015
-158.237, -375.160, 18.539, 43.048
-158.527, -375.709, 18.625, 43.081
-158.818, -376.259, 18.711, 43.114
-159.110, -376.813, 18.798, 43.147
-159.404, -377.369, 18.884, 43.180
-159.698, -377.928, 18.970, 43.213
-159.994, -378.489, 19.055, 43.246
-160.291, -379.053, 19.141, 43.279
-160.589, -379.620, 19.227, 43.312
-160.888, -380.189, 19.312, 43.345
-161.188, -380.761, 19.397, 43.378
-161.489, -381.336, 19.482, 43.411
-161.791, -381.913, 19.567, 43.444
-162.094, -382.493, 19.652, 43.477
-162.398, -383.076, 19.737, 43.510
-162.703, -383.661, 19.821, 43.543
-163.008, -384.250, 19.905, 43.576
-163.315, -384.840, 19.989, 43.609
-163.622, -385.434, 20.073, 43.642
-163.930, -386.031, 20.156, 43.675
-164.238, -386.630, 20.240, 43.708
-164.548, -387.232, 20.323, 43.741
-164.857, -387.837, 20.406, 43.774
-165.168, -388.444, 20.489, 43.807
-165.479, -389.054, 20.571, 43.840
-165.790, -389.668, 20.653, 43.873
-166.102, -390.284, 20.736, 43.906
-166.415, -390.903, 20.817, 43.939
-166.727, -391.524, 20.899, 43.972
-167.041, -392.149, 20.980, 44.005
-167.354, -392.776, 21.061, 44.038
-167.668, -393.407, 21.142, 44.071
-167.982, -394.040, 21.223, 44.104
-168.296, -394.676, 21.302, 44.137
-168.610, -395.315, 21.374, 44.170
-168.924, -395.956, 21.437, 44.203
-169.238, -396.599, 21.494, 44.236
-169.551, -397.245, 21.551, 44.269
-169.864, -397.893, 21.609, 44.302
-170.177, -398.543, 21.663, 44.335
-170.489, -399.196, 21.709, 44.368
-170.800, -399.850, 21.748, 44.401
-171.111, -400.506, 21.787, 44.434
-171.421, -401.163, 21.825, 44.467
-171.729, -401.822, 21.849, 44.500
-172.036, -402.482, 21.841, 44.533
-172.341, -403.141, 21.787, 44.566
-172.643, -403.798, 21.693, 44.599
-172.942, -404.451, 21.566, 44.632
-173.238, -405.101, 21.417, 44.665
-173.529, -405.747, 21.255, 44.698
-173.817, -406.388, 21.090, 44.731
-174.101, -407.025, 20.929, 44.764
-174.382, -407.659, 20.780, 44.797
-174.659, -408.289, 20.642, 44.830
-174.932, -408.916, 20.517, 44.863
-175.203, -409.540, 20.403, 44.896
-175.470, -410.162, 20.300, 44.929
-175.734, -410.783, 20.208, 44.962
-175.996, -411.401, 20.126, 44.995
-176.254, -412.018, 20.055, 45.028
-176.511, -412.634, 19.994, 45.061
-176.764, -413.249, 19.942, 45.094
-177.015, -413.864, 19.898, 45.127
-177.264, -414.478, 19.863, 45.160
-177.511, -415.092, 19.837, 45.193
-177.755, -415.707, 19.817, 45.226
-177.997, -416.321, 19.804, 45.259
-178.237, -416.937, 19.793, 45.292
-178.475, -417.552, 19.779, 45.325
-178.710, -418.168, 19.766, 45.358
-178.943, -418.785, 19.760, 45.391
-179.173, -419.402, 19.758, 45.424
-179.402, -420.020, 19.759, 45.457
-179.628, -420.639, 19.758, 45.490
-179.851, -421.258, 19.755, 45.523
-180.073, -421.879, 19.756, 45.556
-180.292, -422.500, 19.762, 45.589
-180.508, -423.123, 19.768, 45.622
-180.722, -423.746, 19.771, 45.655
-180.934, -424.370, 19.769, 45.688
-181.144, -424.995, 19.770, 45.721
-181.351, -425.621, 19.777, 45.754
-181.556, -426.248, 19.785, 45.787
-181.758, -426.876, 19.785, 45.820
-181.958, -427.504, 19.778, 45.853
-182.156, -428.132, 19.771, 45.886
-182.351, -428.762, 19.771, 45.919
-182.544, -429.392, 19.775, 45.952
-182.734, -430.023, 19.772, 45.985
-182.922, -430.654, 19.762, 46.018
-183.108, -431.286, 19.752, 46.051
-183.291, -431.918, 19.750, 46.084
-183.472, -432.551, 19.752, 46.117
